Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-06-05 20:00:00,2.2,1034.0,93.96987087517934,8.9,935.0,122.0,870.0,98.0,1605.0,941.0,13.7,65.8,1.0254
2004-06-05 21:00:00,1.6,934.0,93.96843615494979,6.6,841.0,100.0,973.0,93.0,1497.0,756.0,12.3,66.4,0.944
2004-06-05 22:00:00,0.9,883.0,93.96700143472023,3.9,705.0,51.0,1133.0,65.0,1422.0,655.0,15.4,58.8,1.0215
2004-06-05 23:00:00,1.8,1021.0,93.96556671449068,7.3,871.0,93.0,938.0,81.0,1586.0,805.0,14.1,64.9,1.0405
2004-07-05 00:00:00,2.3,1059.0,113.96393897364771,8.2,907.0,145.0,879.0,102.0,1579.0,970.0,13.8,64.7,1.0168
2004-07-05 01:00:00,2.0,1023.0,113.92787794729543,7.5,878.0,106.0,896.0,91.0,1568.0,969.0,13.5,67.8,1.042
2004-07-05 02:00:00,0.9,855.0,113.89181692094313,3.3,669.0,46.0,1160.0,56.0,1427.0,671.0,13.7,69.4,1.0794
2004-07-05 03:00:00,0.6,826.0,113.85575589459084,2.4,616.0,39.0,1227.0,48.5,1384.0,575.0,13.9,67.7,1.0712
2004-07-05 04:00:00,0.6499999999999999,831.0,113.81969486823856,2.2,602.0,32.0,1269.0,41.0,1386.0,535.0,14.0,67.8,1.0787
2004-07-05 05:00:00,0.7,817.0,113.78363384188627,2.8,639.0,51.0,1260.0,48.0,1364.0,489.0,14.6,61.1,1.0075
2004-07-05 06:00:00,1.5,972.0,113.74757281553399,7.5,880.0,89.0,964.0,72.0,1590.0,689.0,14.3,60.5,0.9847
2004-07-05 07:00:00,3.7,1200.0,113.71151178918169,19.8,1290.0,214.0,657.0,106.0,2014.0,1196.0,14.9,56.9,0.9582
2004-07-05 08:00:00,4.2,1234.0,113.6754507628294,22.1,1355.0,196.0,621.0,107.0,2095.0,1266.0,16.4,50.2,0.9286
2004-07-05 09:00:00,3.4,1164.0,113.63938973647711,15.0,1148.0,224.0,741.0,127.0,1824.0,1130.0,16.0,50.9,0.9211
2004-07-05 10:00:00,2.4,976.0,113.60332871012483,9.3,952.0,174.0,878.0,114.0,1582.0,834.0,18.6,42.8,0.9091
2004-07-05 11:00:00,1.3,844.0,113.56726768377254,6.3,825.0,90.0,1027.0,101.0,1405.0,536.0,19.7,33.7,0.7646
2004-07-05 12:00:00,1.5,851.0,113.53120665742026,8.2,906.0,89.0,989.0,95.0,1418.0,545.0,21.2,27.7,0.6864
2004-07-05 13:00:00,2.2,926.0,113.49514563106796,10.9,1010.0,132.0,904.0,110.0,1526.0,720.0,19.7,28.5,0.6445
2004-07-05 14:00:00,1.8,890.0,113.45908460471567,9.3,950.0,114.0,940.0,101.0,1460.0,655.0,19.8,29.7,0.678
2004-07-05 15:00:00,1.9,921.0,113.42302357836338,8.4,914.0,107.0,937.0,106.0,1481.0,614.0,19.2,35.6,0.7856
2004-07-05 16:00:00,2.3,1052.0,113.3869625520111,9.4,956.0,140.0,869.0,116.0,1600.0,725.0,14.2,60.5,0.9765
2004-07-05 17:00:00,3.6,1247.0,113.35090152565881,17.9,1238.0,187.0,691.0,124.0,1948.0,1036.0,12.9,69.1,1.0249
2004-07-05 18:00:00,4.3,1205.0,113.31484049930651,17.4,1222.0,222.0,684.0,133.0,1911.0,1127.0,12.7,70.4,1.0294
2004-07-05 19:00:00,2.2,1016.0,113.27877947295423,10.5,995.0,117.0,857.0,96.0,1642.0,854.0,13.9,62.7,0.9905
2004-07-05 20:00:00,1.5,984.0,113.24271844660194,7.5,879.0,89.0,940.0,85.0,1527.0,792.0,13.9,62.9,0.9948
2004-07-05 21:00:00,2.0,1041.0,113.20665742024966,8.0,898.0,130.0,922.0,97.0,1595.0,891.0,13.4,65.2,0.9996
2004-07-05 22:00:00,2.0,1027.0,113.17059639389737,7.7,887.0,133.0,927.0,97.0,1568.0,876.0,13.4,64.6,0.9864
2004-07-05 23:00:00,2.1,1025.0,113.13453536754507,7.3,869.0,144.0,954.0,101.0,1531.0,851.0,13.3,63.6,0.9677
2004-08-05 00:00:00,1.5,984.0,137.07212205270457,6.4,829.0,99.0,1003.0,85.0,1516.0,787.0,13.3,61.8,0.9433
2004-08-05 01:00:00,2.2,969.0,137.14424410540914,5.6,791.0,102.0,1084.0,80.0,1446.0,711.0,13.6,59.7,0.9271
2004-08-05 02:00:00,0.5,758.0,137.21636615811374,1.5,546.0,27.0,1483.0,33.0,1252.0,396.0,14.6,53.3,0.8807
2004-08-05 03:00:00,0.5363636363636364,767.0,137.28848821081831,1.5,547.0,29.31818181818182,1482.0,35.68181818181818,1239.0,375.0,14.3,51.7,0.8412
2004-08-05 04:00:00,0.5727272727272728,772.0,137.3606102635229,1.2,518.0,31.636363636363637,1544.0,38.36363636363636,1202.0,343.0,10.9,67.5,0.8785
2004-08-05 05:00:00,0.6090909090909091,831.0,137.43273231622746,1.6,557.0,33.95454545454545,1480.0,41.04545454545455,1257.0,401.0,7.4,85.2,0.8808
2004-08-05 06:00:00,0.6454545454545455,871.0,137.50485436893203,2.6,628.0,36.27272727272727,1243.0,43.72727272727273,1329.0,518.0,8.7,81.5,0.919
2004-08-05 07:00:00,0.6818181818181819,995.0,137.57697642163663,5.9,808.0,38.59090909090909,1028.0,46.40909090909091,1479.0,685.0,10.3,75.6,0.9458
2004-08-05 08:00:00,0.7181818181818183,1093.0,137.6490984743412,8.5,918.0,40.90909090909091,857.0,49.09090909090909,1589.0,939.0,11.0,75.0,0.9821
2004-08-05 09:00:00,0.7545454545454546,1079.0,137.72122052704577,7.7,885.0,43.22727272727273,884.0,51.77272727272727,1588.0,974.0,13.6,66.1,1.0236
2004-08-05 10:00:00,0.7909090909090909,1084.0,137.79334257975034,6.9,852.0,45.54545454545455,910.0,54.45454545454545,1575.0,959.0,14.7,63.1,1.0488
2004-08-05 11:00:00,0.8272727272727273,1204.0,137.86546463245492,10.1,982.0,47.86363636363636,791.0,57.13636363636364,1739.0,1067.0,13.8,72.3,1.1361
2004-08-05 12:00:00,0.8636363636363636,1213.0,137.9375866851595,11.1,1018.0,50.18181818181818,760.0,59.81818181818182,1778.0,1061.0,13.3,76.8,1.1703
2004-08-05 13:00:00,0.9,1124.0,138.0097087378641,9.2,949.0,52.5,827.0,62.5,1671.0,1008.0,16.2,60.0,1.0937
2004-08-05 14:00:00,0.9363636363636364,945.0,138.08183079056866,4.3,726.0,54.81818181818181,1053.0,65.18181818181819,1432.0,637.0,16.3,55.3,1.0146
2004-08-05 15:00:00,0.9727272727272728,964.0,138.15395284327323,6.5,833.0,57.13636363636364,1003.0,67.86363636363637,1489.0,647.0,20.0,40.4,0.9354
2004-08-05 16:00:00,1.0090909090909093,903.0,138.2260748959778,5.4,786.0,59.45454545454545,1073.0,70.54545454545455,1375.0,523.0,19.8,35.4,0.8099
2004-08-05 17:00:00,1.0454545454545454,918.0,138.29819694868237,7.1,863.0,61.77272727272727,992.0,73.22727272727272,1408.0,539.0,19.8,33.6,0.767
2004-08-05 18:00:00,1.0818181818181818,1028.0,138.37031900138697,9.5,961.0,64.0909090909091,913.0,75.9090909090909,1502.0,649.0,17.8,38.5,0.7763
2004-08-05 19:00:00,1.1181818181818182,1175.0,138.44244105409155,17.0,1209.0,66.4090909090909,720.0,78.5909090909091,1829.0,1071.0,16.7,44.6,0.8393
2004-08-05 20:00:00,1.1545454545454545,1215.0,138.51456310679612,15.4,1161.0,68.72727272727272,714.0,81.27272727272728,1802.0,1237.0,15.1,51.8,0.8816
2004-08-05 21:00:00,1.190909090909091,1072.0,138.5866851595007,9.9,976.0,71.04545454545455,835.0,83.95454545454545,1603.0,1018.0,14.1,56.2,0.9028
2004-08-05 22:00:00,1.2272727272727273,1070.0,138.65880721220526,9.3,952.0,73.36363636363636,858.0,86.63636363636364,1573.0,966.0,13.8,58.3,0.9147
2004-08-05 23:00:00,1.2636363636363637,1021.0,138.73092926490986,6.9,853.0,75.68181818181819,979.0,89.31818181818181,1457.0,901.0,13.7,59.7,0.9285
2004-09-05 00:00:00,2.272,1063.0,168.972503617945,7.1,859.0,153.96,952.0,94.44,1519.0,949.0,13.7,60.3,0.9405
2004-09-05 01:00:00,2.2439999999999998,1068.0,168.94500723589002,9.0,938.0,150.92,862.0,93.88,1575.0,1057.0,12.7,64.9,0.9506
2004-09-05 02:00:00,2.2159999999999997,993.0,168.917510853835,8.3,913.0,147.88,879.0,93.32,1601.0,989.0,12.6,65.4,0.9529
2004-09-05 03:00:00,2.1879999999999997,1034.0,168.89001447178003,8.7,928.0,144.84,848.0,92.76,1619.0,1005.0,12.1,68.6,0.964
2004-09-05 04:00:00,2.1599999999999997,1025.0,168.86251808972503,8.4,914.0,141.8,856.0,92.2,1605.0,1003.0,12.3,68.0,0.9722
2004-09-05 05:00:00,2.1319999999999997,1036.0,168.83502170767005,8.1,902.0,138.76,825.0,91.64,1558.0,1087.0,11.9,71.1,0.9899
2004-09-05 06:00:00,2.104,924.0,168.80752532561505,5.2,774.0,135.72,987.0,91.08,1460.0,909.0,11.3,73.8,0.9848
2004-09-05 07:00:00,2.076,922.0,168.78002894356007,4.5,737.0,132.68,1050.0,90.52,1414.0,882.0,13.1,62.6,0.9419
2004-09-05 08:00:00,2.048,830.0,168.75253256150506,2.6,625.0,129.64,1266.0,89.96,1303.0,568.0,16.8,46.8,0.8881
2004-09-05 09:00:00,2.02,947.0,168.7250361794501,4.8,752.0,126.6,1068.0,89.4,1434.0,620.0,17.9,44.8,0.9104
2004-09-05 10:00:00,1.992,977.0,168.69753979739508,4.5,737.0,123.56,1025.0,88.84,1450.0,686.0,17.8,49.5,0.9986
2004-09-05 11:00:00,1.964,1025.0,168.67004341534007,4.9,761.0,120.52,1008.0,88.28,1476.0,700.0,18.8,46.4,0.9968
2004-09-05 12:00:00,1.936,1040.0,168.6425470332851,5.8,804.0,117.47999999999999,940.0,87.72,1502.0,780.0,19.3,44.0,0.9783
2004-09-05 13:00:00,1.908,1013.0,168.6150506512301,4.1,718.0,114.44,1041.0,87.16,1492.0,558.0,14.7,68.4,1.1405
2004-09-05 14:00:00,1.88,1035.0,168.58755426917511,4.8,755.0,111.4,997.0,86.6,1521.0,608.0,15.6,65.8,1.1577
2004-09-05 15:00:00,1.8519999999999999,1086.0,168.5600578871201,7.0,859.0,108.36,892.0,86.04,1595.0,754.0,17.7,54.0,1.0826
2004-09-05 16:00:00,1.824,967.0,168.53256150506513,4.8,753.0,105.32,1048.0,85.48,1420.0,544.0,17.8,46.7,0.9466
2004-09-05 17:00:00,1.796,968.0,168.50506512301013,5.4,785.0,102.28,1011.0,84.92,1446.0,550.0,17.8,44.4,0.8967
2004-09-05 18:00:00,1.768,1004.0,168.47756874095515,6.3,827.0,99.24,972.0,84.36,1465.0,627.0,17.8,44.3,0.8929
2004-09-05 19:00:00,1.7400000000000002,1132.0,168.45007235890014,10.1,981.0,96.19999999999999,850.0,83.8,1614.0,877.0,16.4,47.8,0.8851
2004-09-05 20:00:00,1.7120000000000002,1121.0,168.42257597684514,10.2,985.0,93.16,833.0,83.24,1625.0,981.0,15.6,51.6,0.9063
2004-09-05 21:00:00,1.6840000000000002,1068.0,168.39507959479016,8.4,917.0,90.11999999999999,889.0,82.68,1570.0,832.0,14.9,55.0,0.9228
2004-09-05 22:00:00,1.6560000000000001,1123.0,168.36758321273516,8.9,937.0,87.08,866.0,82.12,1606.0,941.0,13.8,59.8,0.9398
2004-09-05 23:00:00,1.6280000000000001,1101.0,168.34008683068018,8.8,933.0,84.03999999999999,845.0,81.56,1600.0,1022.0,13.8,62.1,0.9721
2004-10-05 00:00:00,2.69,997.0,234.70731707317074,6.5,835.0,182.3,951.0,117.0,1501.0,888.0,13.9,61.1,0.9656
2004-10-05 01:00:00,2.88,875.0,234.41463414634146,3.0,654.0,190.6,1172.0,117.0,1375.0,683.0,14.9,57.6,0.9684
2004-10-05 02:00:00,3.0700000000000003,815.0,234.1219512195122,1.8,569.0,198.9,1361.0,117.0,1344.0,534.0,14.4,60.1,0.9797
2004-10-05 03:00:00,3.2600000000000002,803.0,233.82926829268294,1.3,531.0,207.2,1462.0,117.0,1318.0,489.0,13.8,63.2,0.9952
2004-10-05 04:00:00,3.45,829.0,233.53658536585365,1.8,570.0,215.5,1304.0,117.0,1357.0,562.0,14.2,62.9,1.0136
2004-10-05 05:00:00,3.64,867.0,233.2439024390244,2.6,625.0,223.8,1213.0,117.0,1385.0,652.0,14.0,63.8,1.0167
2004-10-05 06:00:00,3.83,1118.0,232.9512195121951,9.8,970.0,232.1,837.0,117.0,1705.0,1019.0,13.4,67.4,1.0292
2004-10-05 07:00:00,4.0200000000000005,1632.0,232.65853658536585,31.5,1587.0,240.39999999999998,523.0,117.0,2459.0,1678.0,14.7,62.3,1.0351
2004-10-05 08:00:00,4.210000000000001,1598.0,232.3658536585366,35.2,1668.0,248.7,490.0,117.0,2617.0,1749.0,16.0,57.3,1.0342
2004-10-05 09:00:00,4.4,1378.0,232.0731707317073,20.2,1303.0,257.0,633.0,117.0,2051.0,1494.0,17.8,51.1,1.0362
2004-10-05 10:00:00,2.5,1132.0,231.78048780487805,13.4,1096.0,178.0,731.0,107.0,1808.0,1186.0,20.0,45.0,1.0379
2004-10-05 11:00:00,2.1,1108.0,231.4878048780488,11.7,1040.0,145.0,767.0,95.0,1748.0,1051.0,20.3,44.1,1.0392
2004-10-05 12:00:00,2.4,1131.0,231.1951219512195,13.4,1097.0,137.0,735.0,93.0,1797.0,1027.0,20.7,42.4,1.0248
2004-10-05 13:00:00,2.2,1105.0,230.90243902439025,12.9,1080.0,139.0,751.0,104.0,1758.0,981.0,20.8,40.6,0.9888
2004-10-05 14:00:00,2.2,1120.0,230.609756097561,13.4,1096.0,130.0,753.0,102.0,1767.0,976.0,21.5,39.7,1.0042
2004-10-05 15:00:00,2.3,1100.0,230.3170731707317,13.7,1108.0,148.0,800.0,109.0,1731.0,932.0,25.0,30.1,0.9394
2004-10-05 16:00:00,2.1,1098.0,230.02439024390245,14.2,1124.0,120.0,810.0,97.0,1716.0,871.0,25.2,29.7,0.9371
2004-10-05 17:00:00,2.5,1137.0,229.73170731707316,17.8,1234.0,132.0,749.0,104.0,1824.0,990.0,23.4,32.0,0.91
2004-10-05 18:00:00,3.6,1267.0,229.4390243902439,22.0,1352.0,188.0,651.0,124.0,1961.0,1196.0,21.0,37.8,0.9298
2004-10-05 19:00:00,4.0,1319.0,229.14634146341464,24.4,1413.0,204.0,597.0,135.0,2050.0,1329.0,19.2,45.7,1.0084
2004-10-05 20:00:00,3.0,1160.0,228.85365853658536,16.3,1189.0,167.0,698.0,122.0,1824.0,1151.0,17.7,50.9,1.0232
2004-10-05 21:00:00,2.1,1084.0,228.5609756097561,12.4,1063.0,128.0,775.0,109.0,1703.0,1031.0,16.8,53.6,1.0167
2004-10-05 22:00:00,1.7,1025.0,228.26829268292684,9.6,963.0,106.0,842.0,95.0,1621.0,917.0,15.8,56.2,1.0033
2004-10-05 23:00:00,1.1,953.0,227.97560975609755,6.4,830.0,88.0,986.0,86.0,1521.0,860.0,16.0,56.5,1.0166
2004-11-05 00:00:00,0.9,959.0,62.98811292719168,6.0,812.0,77.0,961.0,78.0,1518.0,910.0,14.2,64.1,1.0346
2004-11-05 01:00:00,0.4,834.0,62.97622585438336,2.8,637.0,36.0,1187.0,53.0,1362.0,699.0,15.0,59.8,1.0142
2004-11-05 02:00:00,0.2,787.0,62.96433878157504,1.6,549.0,28.0,1366.0,43.0,1317.0,596.0,14.3,61.9,1.0031
2004-11-05 03:00:00,0.2,799.0,62.952451708766716,1.6,555.0,37.0,1327.0,48.0,1320.0,643.0,12.8,66.0,0.969
2004-11-05 04:00:00,0.4,807.0,62.940564635958395,1.8,571.0,46.0,1305.0,53.0,1335.0,704.0,11.4,70.5,0.9484
2004-11-05 05:00:00,0.6,866.0,62.928677563150075,3.6,686.0,55.0,1135.0,48.0,1405.0,741.0,12.0,68.0,0.9547
2004-11-05 06:00:00,1.4,1035.0,62.916790490341754,8.4,917.0,135.0,882.0,64.0,1606.0,968.0,11.3,70.4,0.9443
2004-11-05 07:00:00,4.6,1469.0,62.90490341753343,27.5,1491.0,327.0,555.0,95.0,2301.0,1561.0,12.7,65.6,0.962
2004-11-05 08:00:00,5.5,1553.0,62.89301634472511,31.0,1575.0,383.0,508.0,120.0,2423.0,1779.0,14.5,59.8,0.9795
2004-11-05 09:00:00,4.8,1513.0,62.88112927191679,26.0,1455.0,366.0,554.0,153.0,2182.0,1822.0,17.5,49.8,0.9877
2004-11-05 10:00:00,4.5,1395.0,62.86924219910847,22.6,1368.0,322.0,605.0,163.0,2032.0,1675.0,21.9,35.2,0.9128
2004-11-05 11:00:00,3.0,1209.0,62.85735512630015,18.3,1248.0,188.0,712.0,119.0,1891.0,1295.0,23.5,29.5,0.8435
2004-11-05 12:00:00,2.5,1142.0,62.84546805349183,13.9,1115.0,144.0,776.0,96.0,1735.0,1091.0,24.3,29.8,0.8926
2004-11-05 13:00:00,2.3,1140.0,62.83358098068351,14.4,1129.0,132.0,765.0,94.0,1728.0,1023.0,23.8,31.7,0.9212
2004-11-05 14:00:00,2.0,1105.0,62.821693907875186,11.6,1035.0,117.0,826.0,86.0,1643.0,877.0,24.2,31.2,0.9257
2004-11-05 15:00:00,1.9,1131.0,62.809806835066865,12.2,1058.0,121.0,824.0,91.0,1664.0,931.0,26.5,27.2,0.9282
2004-11-05 16:00:00,1.9,1162.0,62.797919762258545,12.4,1064.0,124.0,832.0,97.0,1675.0,913.0,25.7,28.4,0.9248
2004-11-05 17:00:00,3.5,1336.0,62.786032689450224,21.1,1326.0,188.0,674.0,125.0,1923.0,1255.0,26.3,27.5,0.9306
2004-11-05 18:00:00,4.6,1533.0,62.7741456166419,29.9,1549.0,226.0,573.0,140.0,2233.0,1571.0,24.4,31.6,0.9545
2004-11-05 19:00:00,6.3,1650.0,62.76225854383358,34.3,1649.0,266.0,528.0,158.0,2345.0,1779.0,23.1,35.3,0.9845
2004-11-05 20:00:00,5.0,1535.0,62.75037147102526,26.1,1458.0,269.0,568.0,159.0,2120.0,1735.0,21.1,40.2,0.997
2004-11-05 21:00:00,3.3,1382.0,62.73848439821694,18.1,1243.0,183.0,632.0,128.0,1941.0,1511.0,19.2,52.3,1.1516
2004-11-05 22:00:00,2.7,1335.0,62.72659732540862,14.2,1122.0,167.0,673.0,114.0,1840.0,1424.0,18.1,58.7,1.2072
2004-11-05 23:00:00,2.2,1267.0,62.7147102526003,12.4,1064.0,138.0,706.0,100.0,1766.0,1348.0,17.3,58.8,1.1494
2004-12-05 00:00:00,1.7,1122.0,56.0,8.7,926.0,105.0,805.0,88.0,1619.0,1174.0,16.9,58.8,1.125
2004-12-05 01:00:00,0.8,986.0,56.0,5.2,771.0,54.0,964.0,67.0,1518.0,947.0,17.6,57.6,1.1484
2004-12-05 02:00:00,0.8,966.0,56.0,4.6,744.0,58.0,967.0,65.0,1511.0,935.0,15.6,63.9,1.1287
2004-12-05 03:00:00,0.6,919.0,56.0,3.1,661.0,47.5,1089.0,56.0,1468.0,838.0,14.9,65.7,1.1073
2004-12-05 04:00:00,0.7,872.0,56.0,2.7,632.0,37.0,1132.0,47.0,1403.0,768.0,15.6,62.2,1.0961
2004-12-05 05:00:00,0.8,967.0,56.0,4.7,749.0,84.0,996.0,57.0,1517.0,881.0,14.0,68.3,1.0884
2004-12-05 06:00:00,1.5,1152.0,56.0,9.6,964.0,134.0,800.0,73.0,1705.0,1096.0,14.5,65.7,1.0804
2004-12-05 07:00:00,4.1,1500.0,56.0,23.6,1393.0,279.0,560.0,95.0,2163.0,1495.0,15.5,62.2,1.0875
2004-12-05 08:00:00,5.9,1754.0,56.0,37.4,1716.0,333.0,452.0,110.0,2667.0,1895.0,17.0,56.8,1.0909
2004-12-05 09:00:00,5.1,1558.0,56.0,26.6,1469.0,336.0,525.0,121.0,2281.0,1758.0,18.8,52.4,1.1285
2004-12-05 10:00:00,3.9,1446.0,56.0,22.0,1350.0,280.0,568.0,108.0,2140.0,1630.0,19.7,51.9,1.1796
2004-12-05 11:00:00,3.4,1349.0,56.0,17.9,1236.0,275.0,627.0,125.0,1964.0,1530.0,20.9,44.6,1.0872
2004-12-05 12:00:00,3.3,1452.0,56.0,22.7,1371.0,207.0,576.0,117.0,2138.0,1622.0,21.9,43.3,1.1265
2004-12-05 13:00:00,5.1,1676.0,56.0,29.3,1534.0,305.0,496.0,131.0,2413.0,1828.0,20.4,55.7,1.3205
2004-12-05 14:00:00,3.1,1327.0,56.0,14.7,1139.0,236.0,658.0,126.0,1894.0,1323.0,17.4,67.0,1.325
2004-12-05 15:00:00,2.5,1248.0,56.0,12.6,1072.0,183.0,713.0,114.0,1797.0,1188.0,17.1,64.0,1.2413
2004-12-05 16:00:00,2.4,1250.0,56.0,12.7,1074.0,162.0,724.0,123.0,1806.0,1166.0,17.3,61.1,1.1957
2004-12-05 17:00:00,2.8,1222.0,56.0,13.0,1084.0,157.0,727.0,116.0,1797.0,1108.0,17.7,56.3,1.13
2004-12-05 18:00:00,2.9,1159.0,56.0,13.4,1097.0,136.0,748.0,107.0,1709.0,995.0,17.4,48.6,0.9559
2004-12-05 19:00:00,3.4,1192.0,56.0,14.8,1143.0,166.0,740.0,123.0,1767.0,1108.0,17.6,43.7,0.8698
2004-12-05 20:00:00,2.2,1074.0,56.0,9.4,954.0,136.0,846.0,112.0,1570.0,956.0,16.7,47.2,0.892
2004-12-05 21:00:00,1.6,984.0,56.0,6.9,851.0,112.0,959.0,101.0,1452.0,817.0,16.8,45.6,0.8636
2004-12-05 22:00:00,1.3,970.0,56.0,5.2,773.0,87.0,1026.0,91.0,1425.0,658.0,16.1,52.0,0.946
2004-12-05 23:00:00,1.3,987.0,56.0,5.7,800.0,86.0,989.0,88.0,1462.0,658.0,15.5,57.1,0.996
2004-05-13 00:00:00,1.6,1003.0,156.65603328710125,6.5,836.0,98.0,949.0,96.0,1455.0,748.0,16.2,50.2,0.9156
2004-05-13 01:00:00,1.2,933.0,156.5506241331484,4.7,747.0,62.0,1045.0,75.0,1405.0,569.0,16.4,50.5,0.938
2004-05-13 02:00:00,0.6,859.0,156.44521497919555,2.5,620.0,32.0,1201.0,47.0,1316.0,445.0,16.2,52.8,0.9626
2004-05-13 03:00:00,0.4,815.0,156.3398058252427,1.4,538.0,26.5,1412.0,36.0,1272.0,379.0,16.0,53.7,0.9723
2004-05-13 04:00:00,0.4,792.0,156.2343966712899,1.0,501.0,21.0,1554.0,25.0,1252.0,354.0,16.2,53.0,0.9672
2004-05-13 05:00:00,0.4,835.0,156.12898751733704,1.7,560.0,41.0,1409.0,49.0,1317.0,407.0,16.2,53.7,0.9799
2004-05-13 06:00:00,1.0,975.0,156.0235783633842,4.5,736.0,86.0,1069.0,85.0,1459.0,611.0,15.9,55.3,0.991
2004-05-13 07:00:00,2.0,1133.0,155.91816920943134,9.4,957.0,174.0,815.0,106.0,1652.0,944.0,16.2,55.6,1.0151
2004-05-13 08:00:00,3.6,1347.0,155.8127600554785,17.9,1237.0,264.0,645.0,136.0,1984.0,1328.0,16.0,59.3,1.0711
2004-05-13 09:00:00,2.4,1122.0,155.70735090152567,10.6,1000.0,211.0,783.0,119.0,1663.0,1085.0,16.6,55.6,1.042
2004-05-13 10:00:00,2.4,1152.0,155.60194174757282,11.0,1014.0,208.0,774.0,122.0,1714.0,1139.0,17.4,51.8,1.022
2004-05-13 11:00:00,1.6,1020.0,155.49653259361997,7.2,866.0,139.0,907.0,90.0,1554.0,799.0,17.6,49.7,0.9944
2004-05-13 12:00:00,1.9,1066.0,155.39112343966713,8.7,927.0,138.0,846.0,97.0,1608.0,804.0,17.2,52.8,1.0236
2004-05-13 13:00:00,2.4,1105.0,155.28571428571428,11.1,1016.0,142.0,789.0,98.0,1736.0,930.0,18.2,49.6,1.0268
2004-05-13 14:00:00,1.7,1056.0,155.18030513176143,7.9,894.0,131.0,891.0,93.0,1576.0,771.0,19.5,45.0,1.0114
2004-05-13 15:00:00,2.1,1084.0,155.0748959778086,9.8,970.0,132.0,818.0,98.0,1626.0,845.0,19.5,45.5,1.0189
2004-05-13 16:00:00,3.1,1288.0,154.96948682385576,16.4,1191.0,178.0,691.0,123.0,1910.0,1192.0,19.8,44.3,1.0104
2004-05-13 17:00:00,4.6,1390.0,154.8640776699029,22.6,1368.0,228.0,605.0,148.0,2092.0,1494.0,20.3,43.1,1.0114
2004-05-13 18:00:00,4.5,1374.0,154.75866851595006,20.2,1303.0,232.0,636.0,148.0,2036.0,1457.0,20.3,44.4,1.0457
2004-05-13 19:00:00,3.9,1378.0,154.65325936199724,21.7,1342.0,204.0,612.0,133.0,2076.0,1489.0,19.8,47.9,1.092
2004-05-13 20:00:00,4.6,1428.0,154.5478502080444,21.2,1329.0,250.0,594.0,141.0,2102.0,1602.0,19.1,52.3,1.1486
2004-05-13 21:00:00,3.3,1336.0,154.44244105409155,15.9,1176.0,208.0,656.0,131.0,1891.0,1468.0,18.2,54.7,1.1336
2004-05-13 22:00:00,2.7,1234.0,154.3370319001387,12.0,1049.0,158.0,746.0,121.0,1733.0,1274.0,17.8,55.0,1.1097
2004-05-13 23:00:00,3.3,1300.0,154.23162274618585,17.4,1221.0,197.0,648.0,123.0,1946.0,1401.0,17.5,56.4,1.1175
2004-05-14 00:00:00,2.5,1246.0,154.126213592233,15.0,1150.0,152.0,654.0,107.0,1873.0,1354.0,17.3,57.8,1.1298
2004-05-14 01:00:00,2.1,1141.0,154.02080443828018,11.1,1017.0,112.0,740.0,104.0,1690.0,1188.0,16.8,57.5,1.0912
2004-05-14 02:00:00,1.3,1014.0,153.91539528432733,6.9,853.0,75.0,883.0,91.0,1538.0,975.0,16.3,57.0,1.0484
2004-05-14 03:00:00,1.0,938.0,153.80998613037448,5.1,769.0,74.5,978.0,89.0,1463.0,816.0,16.2,56.3,1.0262
2004-05-14 04:00:00,1.1,988.0,153.70457697642163,6.1,814.0,74.0,908.0,87.0,1512.0,921.0,15.5,59.9,1.0498
2004-05-14 05:00:00,1.2,983.0,153.5991678224688,6.5,833.0,116.0,894.0,102.0,1524.0,1012.0,16.0,58.3,1.0481
2004-05-14 06:00:00,1.5,1033.0,153.49375866851597,8.4,917.0,118.0,882.0,95.0,1617.0,905.0,17.2,52.3,1.0169
2004-05-14 07:00:00,3.7,1388.0,153.38834951456312,22.8,1372.0,272.0,601.0,140.0,2105.0,1449.0,18.5,49.4,1.0397
2004-05-14 08:00:00,3.5,1512.0,153.28294036061027,29.1,1530.0,265.0,527.0,139.0,2326.0,1725.0,20.0,45.6,1.0524
2004-05-14 09:00:00,3.3,1148.0,153.17753120665742,13.6,1104.0,258.0,723.0,138.0,1713.0,1301.0,21.0,37.9,0.9313
2004-05-14 10:00:00,2.5,1095.0,153.07212205270457,11.1,1019.0,186.0,815.0,113.0,1618.0,1181.0,22.8,32.4,0.887
2004-05-14 11:00:00,1.9,987.0,152.96671289875172,10.0,979.0,130.0,923.0,101.0,1515.0,962.0,25.5,25.6,0.8218
2004-05-14 12:00:00,2.0,984.0,152.8613037447989,10.5,998.0,134.0,905.0,97.0,1523.0,862.0,25.9,23.6,0.7771
2004-05-14 13:00:00,2.5,1072.0,152.75589459084605,13.0,1084.0,148.0,843.0,114.0,1622.0,1017.0,27.7,20.8,0.7599
2004-05-14 14:00:00,2.1,1048.0,152.6504854368932,12.5,1068.0,147.0,869.0,110.0,1573.0,993.0,27.1,21.6,0.7618
