Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,is_weekend,CO(GT)_lag_1,CO(GT)_lag_2,CO(GT)_lag_3,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_2,PT08.S1(CO)_lag_3,T_lag_1,T_lag_2,T_lag_3,RH_lag_1,RH_lag_2,RH_lag_3,CO(GT)_rolling_mean_6,PT08.S1(CO)_rolling_mean_6,T_rolling_mean_6,RH_rolling_mean_6
2004-05-30 07:00:00,0.2,828.0,112.91123439667128,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,7,6,5,1,0.1,0.1,0.2,781.0,781.0,815.0,17.3,17.2,17.0,47.6,47.2,47.7,0.483333333333333,838.8333333333334,17.71666666666667,45.166666666666664
2004-05-30 08:00:00,0.3,803.0,112.80582524271846,2.7,635.0,60.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837,8,6,5,1,0.2,0.1,0.1,828.0,781.0,781.0,18.6,17.3,17.2,44.2,47.6,47.2,0.2499999999999997,817.5,17.849999999999998,45.583333333333336
2004-05-30 09:00:00,0.3,811.0,112.7004160887656,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335,9,6,5,1,0.3,0.2,0.1,803.0,828.0,781.0,20.2,18.6,17.3,37.8,44.2,47.6,0.1999999999999997,806.5,18.01666666666667,44.88333333333333
2004-05-30 10:00:00,0.4,844.0,112.59500693481276,3.7,696.0,58.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339,10,6,5,1,0.3,0.3,0.2,811.0,803.0,828.0,22.0,20.2,18.6,31.9,37.8,44.2,0.1999999999999997,803.1666666666666,18.71666666666667,42.73333333333333
2004-05-30 11:00:00,0.3,833.0,112.48959778085992,3.8,697.0,54.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249,11,6,5,1,0.4,0.3,0.3,844.0,811.0,803.0,25.5,22.0,20.2,25.9,31.9,37.8,0.23333333333333303,808.0,20.133333333333336,39.1
2004-05-30 12:00:00,0.3,832.0,112.38418862690708,4.2,719.0,52.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024,12,6,5,1,0.3,0.4,0.3,833.0,844.0,811.0,27.5,25.5,22.0,22.8,25.9,31.9,0.26666666666666633,816.6666666666666,21.849999999999998,35.03333333333333
2004-05-30 13:00:00,0.1,771.0,112.27877947295424,2.6,626.0,34.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771,13,6,5,1,0.3,0.3,0.4,832.0,833.0,844.0,28.7,27.5,25.5,20.7,22.8,25.9,0.2999999999999997,825.1666666666666,23.75,30.55
2004-05-30 14:00:00,0.1,783.0,112.1733703190014,2.8,637.0,41.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595,14,6,5,1,0.1,0.3,0.3,771.0,832.0,833.0,29.1,28.7,27.5,19.6,20.7,22.8,0.28333333333333305,815.6666666666666,25.5,26.45
2004-05-30 15:00:00,0.2,815.0,112.06796116504854,4.2,723.0,41.0,1378.0,46.0,1256.0,471.0,32.0,15.0,0.7028,15,6,5,1,0.1,0.1,0.3,783.0,771.0,832.0,29.8,29.1,28.7,18.4,19.6,20.7,0.2499999999999997,812.3333333333334,27.100000000000005,23.21666666666667
2004-05-30 16:00:00,0.6,912.0,111.96255201109572,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232,16,6,5,1,0.2,0.1,0.1,815.0,783.0,771.0,32.0,29.8,29.1,15.0,18.4,19.6,0.23333333333333303,813.0,28.76666666666667,20.400000000000002
2004-05-30 17:00:00,0.5,894.0,111.85714285714286,5.2,774.0,65.0,1239.0,83.0,1339.0,598.0,31.7,16.2,0.745,17,6,5,1,0.6,0.2,0.1,912.0,815.0,783.0,30.3,32.0,29.8,17.0,15.0,18.4,0.2666666666666664,824.3333333333334,29.566666666666666,18.916666666666668
2004-05-30 18:00:00,0.9,963.0,111.75173370319,7.7,885.0,84.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817,18,6,5,1,0.5,0.6,0.2,894.0,912.0,815.0,31.7,30.3,32.0,16.2,17.0,15.0,0.29999999999999966,834.5,30.26666666666667,17.816666666666666
2004-05-30 19:00:00,1.1,990.0,111.64632454923718,8.8,930.0,89.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858,19,6,5,1,0.9,0.5,0.6,963.0,894.0,912.0,29.2,31.7,30.3,19.6,16.2,17.0,0.39999999999999974,856.3333333333334,30.349999999999998,17.633333333333333
2004-05-30 20:00:00,1.3,1025.0,111.54091539528432,10.1,980.0,114.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408,20,6,5,1,1.1,0.9,0.5,990.0,963.0,894.0,27.4,29.2,31.7,23.8,19.6,16.2,0.5666666666666664,892.8333333333334,30.066666666666666,18.333333333333332
2004-05-30 21:00:00,1.5,997.0,111.4355062413315,9.8,971.0,127.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663,21,6,5,1,1.3,1.1,0.9,1025.0,990.0,963.0,25.0,27.4,29.2,26.9,23.8,19.6,0.7666666666666663,933.1666666666666,29.266666666666666,19.75
2004-05-30 22:00:00,1.2,976.0,111.33009708737865,8.4,916.0,117.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913,22,6,5,1,1.5,1.3,1.1,997.0,1025.0,990.0,23.6,25.0,27.4,30.1,26.9,23.8,0.9833333333333331,963.5,27.866666666666664,22.266666666666666
2004-05-30 23:00:00,0.4,878.0,111.2246879334258,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271,23,6,5,1,1.2,1.5,1.3,976.0,997.0,1025.0,22.3,23.6,25.0,33.6,30.1,26.9,1.083333333333333,974.1666666666666,26.533333333333335,25.03333333333333
2004-05-31 00:00:00,0.2,836.0,111.11927877947296,4.3,728.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597,0,0,5,0,0.4,1.2,1.5,878.0,976.0,997.0,21.4,22.3,23.6,36.9,33.6,30.1,1.0666666666666664,971.5,24.816666666666666,28.483333333333334
2004-05-31 01:00:00,0.3,855.0,111.01386962552012,4.8,751.0,27.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812,1,0,5,0,0.2,0.4,1.2,836.0,878.0,976.0,20.6,21.4,22.3,39.9,36.9,33.6,0.9499999999999997,950.3333333333334,23.383333333333336,31.86666666666667
2004-05-31 02:00:00,0.3399999999999999,759.0,110.90846047156728,2.1,588.0,4.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636,2,0,5,0,0.3,0.2,0.4,855.0,836.0,878.0,19.7,20.6,21.4,43.2,39.9,36.9,0.8166666666666664,927.8333333333334,22.099999999999998,35.1
2004-05-31 03:00:00,0.38,738.0,110.80305131761445,1.4,539.0,11.5,1421.0,20.0,1257.0,477.0,18.9,45.0,0.9703,3,0,5,0,0.3399999999999999,0.3,0.2,759.0,855.0,836.0,19.7,19.7,20.6,42.4,43.2,39.9,0.6566666666666664,883.5,21.216666666666665,37.68333333333333
2004-05-31 04:00:00,0.42,736.0,110.69764216366158,1.3,528.0,19.0,1451.0,32.0,1254.0,477.0,18.7,45.4,0.9694,4,0,5,0,0.38,0.3399999999999999,0.3,738.0,759.0,855.0,18.9,19.7,19.7,45.0,42.4,43.2,0.4699999999999997,840.3333333333334,20.433333333333334,40.166666666666664
2004-05-31 05:00:00,0.4599999999999999,765.0,110.59223300970876,2.3,609.0,48.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709,5,0,5,0,0.42,0.38,0.3399999999999999,736.0,738.0,759.0,18.7,18.9,19.7,45.4,45.0,42.4,0.3399999999999997,800.3333333333334,19.833333333333332,42.13333333333333
2004-05-31 06:00:00,0.5,909.0,110.4868238557559,6.5,834.0,82.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785,6,0,5,0,0.4599999999999999,0.42,0.38,765.0,736.0,738.0,16.4,18.7,18.9,52.4,45.4,45.0,0.3499999999999997,781.5,19.0,44.71666666666667
2004-05-31 07:00:00,1.6,1108.0,110.38141470180304,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017,7,0,5,0,0.5,0.4599999999999999,0.42,909.0,765.0,736.0,16.6,16.4,18.7,52.1,52.4,45.4,0.3999999999999997,793.6666666666666,18.333333333333332,46.75
2004-05-31 08:00:00,3.6,1252.0,110.27600554785022,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185,8,0,5,0,1.6,0.5,0.4599999999999999,1108.0,909.0,765.0,17.4,16.6,16.4,50.9,52.1,52.4,0.6166666666666664,835.8333333333334,17.95,48.03333333333333
2004-05-31 09:00:00,2.2,1175.0,110.17059639389736,16.3,1188.0,213.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683,9,0,5,0,3.6,1.6,0.5,1252.0,1108.0,909.0,19.3,17.4,16.6,46.0,50.9,52.1,1.1599999999999997,918.0,17.883333333333333,48.63333333333333
2004-05-31 10:00:00,1.6,1111.0,110.06518723994452,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773,10,0,5,0,2.2,3.6,1.6,1175.0,1252.0,1108.0,20.9,19.3,17.4,43.6,46.0,50.9,1.463333333333333,990.8333333333334,18.216666666666665,48.4
2004-05-31 11:00:00,1.4,1044.0,109.95977808599169,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188,11,0,5,0,1.6,2.2,3.6,1111.0,1175.0,1252.0,25.6,20.9,19.3,33.3,43.6,46.0,1.66,1053.3333333333333,19.366666666666667,46.38333333333333
2004-05-31 12:00:00,1.4,1018.0,109.85436893203884,13.1,1088.0,127.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695,12,0,5,0,1.4,1.6,2.2,1044.0,1111.0,1175.0,28.9,25.6,20.9,26.0,33.3,43.6,1.8166666666666664,1099.8333333333333,21.450000000000003,41.983333333333334
2004-05-31 13:00:00,1.5,1060.0,109.748959778086,14.2,1122.0,116.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724,13,0,5,0,1.4,1.4,1.6,1018.0,1044.0,1111.0,30.3,28.9,25.6,22.8,26.0,33.3,1.9666666666666661,1118.0,23.733333333333334,37.1
2004-05-31 14:00:00,1.3,1071.0,109.64355062413316,13.8,1110.0,124.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278,14,0,5,0,1.5,1.4,1.4,1060.0,1018.0,1044.0,30.9,30.3,28.9,24.4,22.8,26.0,1.9499999999999995,1110.0,25.98333333333333,32.68333333333333
2004-05-31 15:00:00,1.2,1006.0,109.5381414701803,12.1,1054.0,115.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015,15,0,5,0,1.3,1.5,1.4,1071.0,1060.0,1018.0,30.5,30.9,30.3,26.2,24.4,22.8,1.5666666666666664,1079.8333333333333,27.850000000000005,29.383333333333336
2004-05-31 16:00:00,1.8,1104.0,109.43273231622749,15.7,1171.0,150.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132,16,0,5,0,1.2,1.3,1.5,1006.0,1071.0,1060.0,30.7,30.5,30.9,23.4,26.2,24.4,1.3999999999999997,1051.6666666666667,29.483333333333334,26.016666666666666
2004-05-31 17:00:00,3.0,1196.0,109.32732316227462,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267,17,0,5,0,1.8,1.2,1.3,1104.0,1006.0,1071.0,28.1,30.7,30.5,29.8,23.4,26.2,1.433333333333333,1050.5,29.900000000000002,25.433333333333334
2004-05-31 18:00:00,3.5,1243.0,109.22191400832178,25.0,1429.0,227.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485,18,0,5,0,3.0,1.8,1.2,1196.0,1104.0,1006.0,26.9,28.1,30.7,32.2,29.8,23.4,1.7,1075.8333333333333,29.566666666666666,26.46666666666667
2004-05-31 19:00:00,2.4,1124.0,109.11650485436894,16.6,1199.0,156.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454,19,0,5,0,3.5,3.0,1.8,1243.0,1196.0,1104.0,26.0,26.9,28.1,34.6,32.2,29.8,2.0499999999999994,1113.3333333333333,28.849999999999998,28.433333333333334
2004-05-31 20:00:00,1.1,1020.0,109.01109570041608,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,20,0,5,0,2.4,3.5,3.0,1124.0,1243.0,1196.0,24.5,26.0,26.9,37.7,34.6,32.2,2.1999999999999997,1124.0,27.78333333333333,30.650000000000002
2004-05-31 21:00:00,0.8,1035.0,108.90568654646326,7.5,878.0,78.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.519,21,0,5,0,1.1,2.4,3.5,1020.0,1124.0,1243.0,21.7,24.5,26.0,46.9,37.7,34.6,2.1666666666666665,1115.5,26.316666666666663,34.1
2004-05-31 22:00:00,0.4,986.0,108.8002773925104,5.3,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296,22,0,5,0,0.8,1.1,2.4,1035.0,1020.0,1124.0,19.3,21.7,24.5,68.8,46.9,37.7,2.0999999999999996,1120.3333333333333,24.416666666666668,41.666666666666664
2004-05-31 23:00:00,0.6,1017.0,108.69486823855756,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212,23,0,5,0,0.4,0.8,1.1,986.0,1035.0,1020.0,17.6,19.3,21.7,81.6,68.8,46.9,1.8666666666666665,1100.6666666666667,22.666666666666668,50.300000000000004
2004-01-06 00:00:00,0.3,922.0,271.06666666666666,4.7,750.0,46.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074,0,1,1,0,0.6,0.4,0.8,1017.0,986.0,1035.0,17.8,17.6,19.3,80.3,81.6,68.8,1.4666666666666666,1070.8333333333333,21.150000000000002,58.31666666666667
2004-01-06 01:00:00,0.26,830.0,270.90277777777777,2.9,644.0,17.0,1235.0,23.0,1487.0,524.0,19.6,68.4,1.5443,1,1,1,0,0.3,0.6,0.4,922.0,1017.0,986.0,18.6,17.8,17.6,75.7,80.3,81.6,0.933333333333333,1017.3333333333334,19.916666666666668,65.16666666666667
2004-01-06 02:00:00,0.2199999999999999,805.0,270.7388888888889,2.0,583.0,18.0,1339.0,26.0,1494.0,527.0,18.0,76.4,1.5608,2,1,1,0,0.26,0.3,0.6,830.0,922.0,1017.0,19.6,18.6,17.8,68.4,75.7,80.3,0.5766666666666663,968.3333333333334,19.099999999999998,70.28333333333335
2004-01-06 03:00:00,0.18,760.0,270.575,1.1,505.0,17.0,1527.0,25.0,1413.0,452.0,17.3,77.2,1.5104,3,1,1,0,0.2199999999999999,0.26,0.3,805.0,830.0,922.0,18.0,19.6,18.6,76.4,68.4,75.7,0.4299999999999997,932.5,18.483333333333334,75.2
2004-01-06 04:00:00,0.1399999999999999,783.0,270.4111111111111,1.3,529.0,16.0,1437.0,24.0,1435.0,466.0,16.5,82.3,1.5318,4,1,1,0,0.18,0.2199999999999999,0.26,760.0,805.0,830.0,17.3,18.0,19.6,77.2,76.4,68.4,0.3266666666666664,886.6666666666666,18.150000000000002,76.6
2004-01-06 05:00:00,0.1,854.0,270.2472222222222,2.4,613.0,39.0,1272.0,41.0,1515.0,565.0,16.8,81.3,1.5452,5,1,1,0,0.1399999999999999,0.18,0.2199999999999999,783.0,760.0,805.0,16.5,17.3,18.0,82.3,77.2,76.4,0.28333333333333305,852.8333333333334,17.96666666666667,76.71666666666667
2004-01-06 06:00:00,0.3,985.0,270.0833333333333,6.1,816.0,107.0,987.0,65.0,1677.0,799.0,17.3,78.6,1.5412,6,1,1,0,0.1,0.1399999999999999,0.18,854.0,783.0,760.0,16.8,16.5,17.3,81.3,82.3,77.2,0.19999999999999965,825.6666666666666,17.8,76.88333333333334
2004-01-06 07:00:00,1.4,1225.0,269.9194444444444,12.5,1067.0,190.0,760.0,94.0,1922.0,1102.0,16.9,80.9,1.5472,7,1,1,0,0.3,0.1,0.1399999999999999,985.0,854.0,783.0,17.3,16.8,16.5,78.6,81.3,82.3,0.19999999999999965,836.1666666666666,17.583333333333332,77.36666666666666
2004-01-06 08:00:00,2.7,1313.0,269.7555555555556,19.5,1283.0,236.0,671.0,100.0,2180.0,1299.0,17.1,79.8,1.542,8,1,1,0,1.4,0.3,0.1,1225.0,985.0,854.0,16.9,17.3,16.8,80.9,78.6,81.3,0.3899999999999997,902.0,17.133333333333336,79.45
2004-01-06 09:00:00,2.3,1199.0,269.59166666666664,15.2,1156.0,227.0,758.0,103.0,1958.0,1272.0,18.5,70.3,1.4826,9,1,1,0,2.7,1.4,0.3,1313.0,1225.0,985.0,17.1,16.9,17.3,79.8,80.9,78.6,0.8033333333333331,986.6666666666666,16.983333333333334,80.01666666666667
2004-01-06 10:00:00,1.8,1182.0,269.4277777777778,12.0,1051.0,211.0,829.0,89.0,1870.0,1206.0,19.6,66.7,1.5023,10,1,1,0,2.3,2.7,1.4,1199.0,1313.0,1225.0,18.5,17.1,16.9,70.3,79.8,80.9,1.1566666666666665,1059.8333333333333,17.183333333333334,78.86666666666666
2004-01-06 11:00:00,1.6,1173.0,269.2638888888889,12.4,1063.0,201.0,814.0,86.0,1905.0,1218.0,20.4,63.1,1.4969,11,1,1,0,1.8,2.3,2.7,1182.0,1199.0,1313.0,19.6,18.5,17.1,66.7,70.3,79.8,1.433333333333333,1126.3333333333333,17.7,76.26666666666667
2004-01-06 12:00:00,1.9,1259.0,269.1,15.9,1178.0,191.0,722.0,89.0,2060.0,1367.0,21.6,61.8,1.5775,12,1,1,0,1.6,1.8,2.3,1173.0,1182.0,1199.0,20.4,19.6,18.5,63.1,66.7,70.3,1.683333333333333,1179.5,18.3,73.23333333333333
2004-01-06 13:00:00,2.5,1263.0,268.9361111111112,15.7,1171.0,192.0,759.0,88.0,2029.0,1290.0,24.0,49.3,1.4509,13,1,1,0,1.9,1.6,1.8,1259.0,1173.0,1182.0,21.6,20.4,19.6,61.8,63.1,66.7,1.9499999999999995,1225.1666666666667,19.01666666666667,70.43333333333334
2004-01-06 14:00:00,1.6,1156.0,268.77222222222224,13.5,1100.0,143.0,800.0,73.0,1884.0,1175.0,25.7,43.8,1.4262,14,1,1,0,2.5,1.9,1.6,1263.0,1259.0,1173.0,24.0,21.6,20.4,49.3,61.8,63.1,2.1333333333333333,1231.5,20.2,65.16666666666667
2004-01-06 15:00:00,1.5,1167.0,268.6083333333333,12.4,1065.0,148.0,808.0,78.0,1886.0,1139.0,24.6,47.5,1.4487,15,1,1,0,1.6,2.5,1.9,1156.0,1263.0,1259.0,25.7,24.0,21.6,43.8,49.3,61.8,1.9499999999999995,1205.3333333333333,21.633333333333336,59.166666666666664
2004-01-06 16:00:00,2.5,1278.0,268.44444444444446,17.1,1213.0,183.0,733.0,95.0,2041.0,1293.0,24.8,47.4,1.4628,16,1,1,0,1.5,1.6,2.5,1167.0,1156.0,1263.0,24.6,25.7,24.0,47.5,43.8,49.3,1.8166666666666664,1200.0,22.650000000000002,55.36666666666667
2004-01-06 17:00:00,3.6,1342.0,268.2805555555556,22.0,1351.0,216.0,657.0,109.0,2201.0,1419.0,23.7,50.5,1.4636,17,1,1,0,2.5,1.5,1.6,1278.0,1167.0,1156.0,24.8,24.6,25.7,47.4,47.5,43.8,1.933333333333333,1216.0,23.516666666666666,52.150000000000006
2004-01-06 18:00:00,3.5,1353.0,268.1166666666667,19.9,1292.0,184.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968,18,1,1,0,3.6,2.5,1.5,1342.0,1278.0,1167.0,23.7,24.8,24.6,50.5,47.4,47.5,2.266666666666666,1244.1666666666667,24.066666666666666,50.050000000000004
2004-01-06 19:00:00,4.8,1501.0,267.9527777777778,27.9,1501.0,248.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688,19,1,1,0,3.5,3.6,2.5,1353.0,1342.0,1278.0,23.0,23.7,24.8,53.8,50.5,47.4,2.533333333333333,1259.8333333333333,24.3,48.71666666666666
2004-01-06 20:00:00,3.7,1355.0,267.7888888888889,19.7,1289.0,221.0,678.0,88.0,2158.0,1391.0,21.0,66.9,1.6436,20,1,1,0,4.8,3.5,3.6,1501.0,1353.0,1342.0,21.5,23.0,23.7,65.8,53.8,50.5,2.9166666666666665,1299.5,23.883333333333336,51.46666666666667
2004-01-06 21:00:00,2.1,1230.0,267.625,15.7,1169.0,159.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329,21,1,1,0,3.7,4.8,3.5,1355.0,1501.0,1353.0,21.0,21.5,23.0,66.9,65.8,53.8,3.266666666666666,1332.6666666666667,23.100000000000005,55.31666666666666
2004-01-06 22:00:00,1.6,1148.0,267.4611111111111,12.0,1048.0,136.0,822.0,75.0,1883.0,1168.0,20.5,66.9,1.5914,22,1,1,0,2.1,3.7,4.8,1230.0,1355.0,1501.0,20.6,21.0,21.5,68.1,66.9,65.8,3.3666666666666667,1343.1666666666667,22.433333333333334,58.75
2004-01-06 23:00:00,2.2,1171.0,267.2972222222222,13.1,1088.0,168.0,822.0,81.0,1889.0,1132.0,20.2,65.2,1.5251,23,1,1,0,1.6,2.1,3.7,1148.0,1230.0,1355.0,20.5,20.6,21.0,66.9,68.1,66.9,3.2166666666666663,1321.5,21.71666666666667,62.0
2004-02-06 00:00:00,0.8,1021.0,288.24219910846955,9.2,949.0,95.0,927.0,57.0,1764.0,977.0,19.5,68.0,1.5269,0,4,2,0,2.2,1.6,2.1,1171.0,1148.0,1230.0,20.2,20.5,20.6,65.2,66.9,68.1,2.983333333333333,1293.0,21.133333333333333,64.45
2004-02-06 01:00:00,0.8625,964.0,288.0118870728083,7.5,877.0,70.0,958.0,49.0,1692.0,942.0,19.9,66.4,1.5203,1,4,2,0,0.8,2.2,1.6,1021.0,1171.0,1148.0,19.5,20.2,20.5,68.0,65.2,66.9,2.5333333333333328,1237.6666666666667,20.55,66.81666666666666
2004-02-06 02:00:00,0.925,887.0,287.7815750371471,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043,2,4,2,0,0.8625,0.8,2.2,964.0,1021.0,1171.0,19.9,19.5,20.2,66.4,68.0,65.2,1.8770833333333332,1148.1666666666667,20.283333333333335,66.91666666666667
2004-02-06 03:00:00,0.9875,885.0,287.5512630014859,5.2,773.0,36.5,1051.0,34.5,1641.0,805.0,18.5,70.7,1.4962,3,4,2,0,0.925,0.8625,0.8,887.0,964.0,1021.0,19.1,19.9,19.5,69.0,66.4,68.0,1.414583333333333,1070.1666666666667,19.966666666666665,67.26666666666667
2004-02-06 04:00:00,1.05,830.0,287.3209509658247,3.2,662.0,30.0,1217.0,31.0,1556.0,704.0,18.9,67.8,1.4689,4,4,2,0,0.9875,0.925,0.8625,885.0,887.0,964.0,18.5,19.1,19.9,70.7,69.0,66.4,1.2291666666666665,1012.6666666666666,19.616666666666664,67.7
2004-02-06 05:00:00,1.1125,792.0,287.09063893016344,2.4,611.0,22.0,1280.0,23.0,1529.0,657.0,20.0,63.7,1.4742,5,4,2,0,1.05,0.9875,0.925,830.0,885.0,887.0,18.9,18.5,19.1,67.8,70.7,69.0,1.1374999999999997,959.6666666666666,19.349999999999998,67.85000000000001
2004-02-06 06:00:00,1.1749999999999998,813.0,286.86032689450224,2.8,639.0,25.0,1267.0,22.0,1538.0,655.0,19.8,64.7,1.4769,6,4,2,0,1.1125,1.05,0.9875,792.0,830.0,885.0,20.0,18.9,18.5,63.7,67.8,70.7,0.9562499999999998,896.5,19.316666666666666,67.6
2004-02-06 07:00:00,1.2374999999999998,890.0,286.63001485884104,3.9,703.0,48.0,1145.0,33.0,1601.0,751.0,19.7,65.3,1.4843,7,4,2,0,1.1749999999999998,1.1125,1.05,813.0,792.0,830.0,19.8,20.0,18.9,64.7,63.7,67.8,1.0187499999999998,861.8333333333334,19.366666666666667,67.05000000000001
2004-02-06 08:00:00,1.2999999999999998,984.0,286.3997028231798,6.9,854.0,73.0,964.0,43.0,1751.0,885.0,20.8,62.0,1.5002,8,4,2,0,1.2374999999999998,1.1749999999999998,1.1125,890.0,813.0,792.0,19.7,19.8,20.0,65.3,64.7,63.7,1.0812499999999996,849.5,19.333333333333332,66.86666666666666
2004-02-06 09:00:00,1.3624999999999998,1043.0,286.1693907875186,8.5,920.0,95.0,925.0,53.0,1777.0,955.0,22.2,56.6,1.4973,9,4,2,0,1.2999999999999998,1.2374999999999998,1.1749999999999998,984.0,890.0,813.0,20.8,19.7,19.8,62.0,65.3,64.7,1.1437499999999996,865.6666666666666,19.616666666666667,65.7
2004-02-06 10:00:00,1.4249999999999998,1054.0,285.9390787518574,8.9,936.0,86.0,915.0,54.0,1791.0,962.0,24.3,49.0,1.4724,10,4,2,0,1.3624999999999998,1.2999999999999998,1.2374999999999998,1043.0,984.0,890.0,22.2,20.8,19.7,56.6,62.0,65.3,1.2062499999999996,892.0,20.233333333333334,63.35
2004-02-06 11:00:00,1.4874999999999998,1063.0,285.7087667161961,8.8,930.0,102.0,925.0,62.0,1749.0,957.0,25.0,46.5,1.4492,11,4,2,0,1.4249999999999998,1.3624999999999998,1.2999999999999998,1054.0,1043.0,984.0,24.3,22.2,20.8,49.0,56.6,62.0,1.2687499999999996,929.3333333333334,21.133333333333333,60.21666666666667
2004-02-06 12:00:00,1.5499999999999998,978.0,285.4784546805349,7.4,873.0,80.0,1003.0,53.0,1669.0,788.0,28.9,34.8,1.3603,12,4,2,0,1.4874999999999998,1.4249999999999998,1.3624999999999998,1063.0,1054.0,1043.0,25.0,24.3,22.2,46.5,49.0,56.6,1.3312499999999996,974.5,21.96666666666667,57.35
2004-02-06 13:00:00,1.6124999999999998,887.0,285.2481426448737,4.7,748.0,36.0,1141.0,34.0,1560.0,596.0,29.6,33.4,1.3581,13,4,2,0,1.5499999999999998,1.4874999999999998,1.4249999999999998,978.0,1063.0,1054.0,28.9,25.0,24.3,34.8,46.5,49.0,1.3937499999999996,1002.0,23.483333333333334,52.36666666666667
2004-02-06 14:00:00,1.6749999999999998,887.0,285.01783060921247,4.8,754.0,32.0,1164.0,30.0,1523.0,560.0,30.9,30.7,1.3493,14,4,2,0,1.6124999999999998,1.5499999999999998,1.4874999999999998,887.0,978.0,1063.0,29.6,28.9,25.0,33.4,34.8,46.5,1.4562499999999996,1001.5,25.133333333333336,47.050000000000004
2004-02-06 15:00:00,1.7374999999999998,977.0,284.78751857355127,6.8,850.0,46.0,1035.0,37.0,1645.0,701.0,31.8,31.0,1.4286,15,4,2,0,1.6749999999999998,1.6124999999999998,1.5499999999999998,887.0,887.0,978.0,30.9,29.6,28.9,30.7,33.4,34.8,1.5187499999999996,985.3333333333334,26.816666666666663,41.833333333333336
2004-02-06 16:00:00,1.7999999999999998,1043.0,284.55720653789007,8.9,934.0,61.0,929.0,47.0,1707.0,811.0,31.4,31.2,1.4127,16,4,2,0,1.7374999999999998,1.6749999999999998,1.6124999999999998,977.0,887.0,887.0,31.8,30.9,29.6,31.0,30.7,33.4,1.5812499999999996,974.3333333333334,28.416666666666668,37.56666666666666
2004-02-06 17:00:00,1.8625,1010.0,284.3268945022288,8.1,902.0,59.0,966.0,44.0,1676.0,724.0,28.9,35.7,1.3985,17,4,2,0,1.7999999999999998,1.7374999999999998,1.6749999999999998,1043.0,977.0,887.0,31.4,31.8,30.9,31.2,31.0,30.7,1.6437499999999996,972.5,29.599999999999998,34.6
